timestamp,timeIntervalSince1970,latitude,longitude,altitude,horizontalAccuracy,verticalAccuracy,speed,course
"2022-03-03 00:02:13.000 +0000",1646265732.999657,37.329577,127.092731,93.528612,16.002417,3.000000,9.710278,181.467529
"2022-03-03 00:02:14.000 +0000",1646265733.999667,37.329485,127.092743,94.208091,16.002417,3.000000,8.578403,181.467529
"2022-03-03 00:02:15.000 +0000",1646265734.999675,37.329403,127.092736,94.918677,16.002417,3.000000,8.578403,181.467529
"2022-03-03 00:02:16.000 +0000",1646265735.999685,37.329331,127.092730,95.497764,16.002417,3.000000,8.078700,185.902100
"2022-03-03 00:02:17.000 +0000",1646265736.999694,37.329268,127.092725,95.853780,16.002417,3.000000,7.005515,181.467529
"2022-03-03 00:02:18.000 +0000",1646265737.999703,37.329226,127.092721,96.052467,16.002417,3.000000,3.448899,185.902100
"2022-03-03 00:02:19.000 +0000",1646265738.999712,37.329200,127.092697,96.155886,16.002417,3.000000,3.448899,185.902100
"2022-03-03 00:02:20.000 +0000",1646265739.999721,37.329191,127.092715,96.204605,16.002417,3.000000,1.434561,185.902100
"2022-03-03 00:02:21.000 +0000",1646265740.999731,37.329184,127.092713,96.230117,16.002417,3.000000,0.065203,185.902100
"2022-03-03 00:02:22.000 +0000",1646265741.999740,37.329184,127.092710,96.242268,16.002417,3.000000,0.037291,185.902100
"2022-03-03 00:02:23.000 +0000",1646265742.999748,37.329182,127.092707,96.249532,16.002417,3.000000,0.041136,185.902100
"2022-03-03 00:02:24.000 +0000",1646265743.999758,37.329183,127.092703,96.253822,16.002417,3.000000,0.050930,185.902100
"2022-03-03 00:02:25.000 +0000",1646265744.999767,37.329183,127.092698,96.257410,16.002417,3.000000,0.033013,185.902100
"2022-03-03 00:02:26.000 +0000",1646265745.999776,37.329183,127.092695,96.260440,16.002417,3.000000,0.022055,185.902100
"2022-03-03 00:02:27.000 +0000",1646265746.999785,37.329184,127.092691,96.263187,16.002417,3.000000,0.017821,185.902100
"2022-03-03 00:02:28.000 +0000",1646265747.999795,37.329183,127.092688,96.265652,16.002417,3.000000,0.018830,185.902100
"2022-03-03 00:02:29.000 +0000",1646265748.999804,37.329182,127.092685,96.267128,16.002417,3.000000,0.021542,185.902100
"2022-03-03 00:02:30.000 +0000",1646265749.999813,37.329183,127.092682,96.267859,16.002417,3.000000,0.041623,185.902100
"2022-03-03 00:02:31.000 +0000",1646265750.999823,37.329183,127.092679,96.269422,16.002417,3.000000,0.045078,185.902100
"2022-03-03 00:02:32.000 +0000",1646265751.999831,37.329181,127.092677,96.270677,16.002417,3.000000,0.031957,185.902100
"2022-03-03 00:02:33.000 +0000",1646265752.999841,37.329180,127.092677,96.270803,16.002417,3.000000,0.016427,185.902100
